"region","variable","target_period","published_on","observed","outcome_unit","source","forecast_date","predicted","unit_native","quarters_ahead","horizon","target_rule","error","abs_error","sq_error"
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-08-25,0.7063,"saar_pct",0,"nowcast","first_release",-1.75740669918625,1.75740669918625,3.08847830634472
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-08-30,1.4416,"saar_pct",0,"nowcast","first_release",-1.02210669918625,1.02210669918625,1.04470210452142
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-08-31,1.635,"saar_pct",0,"nowcast","first_release",-0.828706699186252,0.828706699186252,0.686754793276173
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-09-01,1.3882,"saar_pct",0,"nowcast","first_release",-1.07550669918625,1.07550669918625,1.15671465999451
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-09-02,1.3829,"saar_pct",0,"nowcast","first_release",-1.08080669918625,1.08080669918625,1.16814312100588
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-09-06,1.3888,"saar_pct",0,"nowcast","first_release",-1.07490669918625,1.07490669918625,1.15542441195548
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-09-08,2.3451,"saar_pct",0,"nowcast","first_release",-0.118606699186252,0.118606699186252,0.0140675490918581
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-09-09,2.425,"saar_pct",0,"nowcast","first_release",-0.0387066991862524,0.0387066991862524,0.00149820856189503
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-09-12,2.425,"saar_pct",0,"nowcast","first_release",-0.0387066991862524,0.0387066991862524,0.00149820856189503
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-09-13,2.5694,"saar_pct",0,"nowcast","first_release",0.105693300813748,0.105693300813748,0.0111710738369054
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-09-14,2.0401,"saar_pct",0,"nowcast","first_release",-0.423606699186252,0.423606699186252,0.179442635595472
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-09-15,2.0879,"saar_pct",0,"nowcast","first_release",-0.375806699186252,0.375806699186252,0.141230675153266
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-09-16,2.0879,"saar_pct",0,"nowcast","first_release",-0.375806699186252,0.375806699186252,0.141230675153266
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-09-20,2.1233,"saar_pct",0,"nowcast","first_release",-0.340406699186252,0.340406699186252,0.11587672085088
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-09-21,2.1807,"saar_pct",0,"nowcast","first_release",-0.283006699186252,0.283006699186252,0.0800927917842979
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-09-26,2.1953,"saar_pct",0,"nowcast","first_release",-0.268406699186252,0.268406699186252,0.0720421561680593
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-09-27,2.1982,"saar_pct",0,"nowcast","first_release",-0.265506699186252,0.265506699186252,0.070493807312779
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-09-28,2.3372,"saar_pct",0,"nowcast","first_release",-0.126506699186252,0.126506699186252,0.0160039449390009
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-09-30,2.0989,"saar_pct",0,"nowcast","first_release",-0.364806699186252,0.364806699186252,0.133083927771169
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-10-03,2.5577,"saar_pct",-1,"backcast","first_release",0.0939933008137479,0.0939933008137479,0.0088347405978637
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-10-04,2.5019,"saar_pct",-1,"backcast","first_release",0.0381933008137478,0.0381933008137478,0.00145872822704943
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-10-05,2.6169,"saar_pct",-1,"backcast","first_release",0.153193300813748,0.153193300813748,0.0234681874142114
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-10-07,2.4717,"saar_pct",-1,"backcast","first_release",0.00799330081374761,0.00799330081374761,6.38928578990581e-05
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-10-13,2.5109,"saar_pct",-1,"backcast","first_release",0.0471933008137477,0.0471933008137477,0.00222720764169688
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-10-14,2.9599,"saar_pct",-1,"backcast","first_release",0.496193300813748,0.496193300813748,0.246207791772443
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-10-17,3.189,"saar_pct",-1,"backcast","first_release",0.725293300813748,0.725293300813748,0.526050372205302
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-10-18,3.1414,"saar_pct",-1,"backcast","first_release",0.677693300813748,0.677693300813748,0.459268209967833
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-10-19,3.2538,"saar_pct",-1,"backcast","first_release",0.790093300813748,0.790093300813748,0.624247423990763
"US","rgdp_growth","2011Q3",2011-10-27,2.46370669918625,"saar_pct","gdpnow",2011-10-20,3.2445,"saar_pct",-1,"backcast","first_release",0.780793300813748,0.780793300813748,0.609638178595628
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-10-28,2.3145,"saar_pct",0,"nowcast","first_release",-0.437813655087613,0.437813655087613,0.191680796581175
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-11-01,2.1677,"saar_pct",0,"nowcast","first_release",-0.584613655087613,0.584613655087613,0.341773125714898
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-11-02,2.326,"saar_pct",0,"nowcast","first_release",-0.426313655087613,0.426313655087613,0.18174333251416
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-11-03,2.3921,"saar_pct",0,"nowcast","first_release",-0.360213655087612,0.360213655087612,0.129753877311577
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-11-04,2.5707,"saar_pct",0,"nowcast","first_release",-0.181613655087613,0.181613655087613,0.0329835197142823
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-11-09,3.1495,"saar_pct",0,"nowcast","first_release",0.397186344912388,0.397186344912388,0.157756992584862
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-11-10,3.3487,"saar_pct",0,"nowcast","first_release",0.596386344912387,0.596386344912387,0.355676672397957
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-11-15,3.6571,"saar_pct",0,"nowcast","first_release",0.904786344912387,0.904786344912387,0.818638329939917
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-11-16,3.73172847130047,"saar_pct",0,"nowcast","first_release",0.979414816212858,0.979414816212858,0.959253382217266
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-11-17,3.66446564257154,"saar_pct",0,"nowcast","first_release",0.912151987483927,0.912151987483927,0.832021248270879
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-11-21,3.6557,"saar_pct",0,"nowcast","first_release",0.903386344912387,0.903386344912387,0.816106888174163
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-11-22,3.4674,"saar_pct",0,"nowcast","first_release",0.715086344912387,0.715086344912387,0.511348480680158
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-11-23,3.2432,"saar_pct",0,"nowcast","first_release",0.490886344912387,0.490886344912387,0.240969403621443
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-11-28,3.2469,"saar_pct",0,"nowcast","first_release",0.494586344912388,0.494586344912388,0.244615652573795
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-12-01,3.9822,"saar_pct",0,"nowcast","first_release",1.22988634491239,1.22988634491239,1.51262042140195
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-12-02,3.9685,"saar_pct",0,"nowcast","first_release",1.21618634491239,1.21618634491239,1.47910922555135
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-12-05,4.3805,"saar_pct",0,"nowcast","first_release",1.62818634491239,1.62818634491239,2.65099077375916
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-12-08,5.1213,"saar_pct",0,"nowcast","first_release",2.36898634491239,2.36898634491239,5.61209630238135
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-12-09,5.7941,"saar_pct",0,"nowcast","first_release",3.04178634491239,3.04178634491239,9.25246416809546
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-12-13,5.6256,"saar_pct",0,"nowcast","first_release",2.87328634491239,2.87328634491239,8.25577441985999
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-12-15,5.5245,"saar_pct",0,"nowcast","first_release",2.77218634491239,2.77218634491239,7.6850171309187
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-12-16,5.5742,"saar_pct",0,"nowcast","first_release",2.82188634491239,2.82188634491239,7.963042543603
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-12-20,5.5979775504811,"saar_pct",0,"nowcast","first_release",2.84566389539349,2.84566389539349,8.09780300554604
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-12-21,5.62991372526742,"saar_pct",0,"nowcast","first_release",2.87760007017981,2.87760007017981,8.28058216389883
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2011-12-29,4.9035,"saar_pct",0,"nowcast","first_release",2.15118634491239,2.15118634491239,4.62760269053752
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2012-01-03,5.3271,"saar_pct",-1,"backcast","first_release",2.57478634491239,2.57478634491239,6.62952472194729
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2012-01-09,5.5449,"saar_pct",-1,"backcast","first_release",2.79258634491239,2.79258634491239,7.79853849379113
"US","rgdp_growth","2011Q4",2012-01-27,2.75231365508761,"saar_pct","gdpnow",2012-01-10,5.1684,"saar_pct",-1,"backcast","first_release",2.41608634491239,2.41608634491239,5.8374732260721
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-02-03,2.7803,"saar_pct",0,"nowcast","first_release",0.575996522017894,0.575996522017894,0.33177199337671
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-02-09,2.3368,"saar_pct",0,"nowcast","first_release",0.132496522017894,0.132496522017894,0.0175553283468384
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-02-10,2.2893,"saar_pct",0,"nowcast","first_release",0.0849965220178941,0.0849965220178941,0.00722440875513836
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-02-14,2.0799,"saar_pct",0,"nowcast","first_release",-0.124403477982106,0.124403477982106,0.0154762253340443
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-02-15,2.0772,"saar_pct",0,"nowcast","first_release",-0.127103477982106,0.127103477982106,0.0161552941151477
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-02-16,2.0601,"saar_pct",0,"nowcast","first_release",-0.144203477982106,0.144203477982106,0.0207946430621357
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-02-17,1.9093,"saar_pct",0,"nowcast","first_release",-0.295003477982106,0.295003477982106,0.0870270520215388
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-02-22,1.9093,"saar_pct",0,"nowcast","first_release",-0.295003477982106,0.295003477982106,0.0870270520215388
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-02-24,1.9328,"saar_pct",0,"nowcast","first_release",-0.271503477982106,0.271503477982106,0.0737141385563798
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-02-28,1.8841,"saar_pct",0,"nowcast","first_release",-0.320203477982106,0.320203477982106,0.102530267311837
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-03-01,1.1462,"saar_pct",0,"nowcast","first_release",-1.05810347798211,1.05810347798211,1.11958297011783
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-03-05,1.0999,"saar_pct",0,"nowcast","first_release",-1.10440347798211,1.10440347798211,1.21970704217897
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-03-09,0.6204,"saar_pct",0,"nowcast","first_release",-1.58390347798211,1.58390347798211,2.50875022756381
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-03-13,1.2911,"saar_pct",0,"nowcast","first_release",-0.913203477982106,0.913203477982106,0.833940592198614
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-03-16,1.1431,"saar_pct",0,"nowcast","first_release",-1.06120347798211,1.06120347798211,1.12615282168132
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-03-20,1.1738,"saar_pct",0,"nowcast","first_release",-1.03050347798211,1.03050347798211,1.06193741813322
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-03-21,1.1778,"saar_pct",0,"nowcast","first_release",-1.02650347798211,1.02650347798211,1.05370939030936
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-03-23,1.1914,"saar_pct",0,"nowcast","first_release",-1.01290347798211,1.01290347798211,1.02597345570825
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-03-28,0.8029,"saar_pct",0,"nowcast","first_release",-1.40140347798211,1.40140347798211,1.96393170810034
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-03-30,0.9247,"saar_pct",0,"nowcast","first_release",-1.27960347798211,1.27960347798211,1.6373850608639
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-04-02,0.7835,"saar_pct",-1,"backcast","first_release",-1.42080347798211,1.42080347798211,2.01868252304605
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-04-10,1.1878,"saar_pct",-1,"backcast","first_release",-1.01650347798211,1.01650347798211,1.03327932074972
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-04-12,2.0762,"saar_pct",-1,"backcast","first_release",-0.128103477982106,0.128103477982106,0.0164105010711119
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-04-16,2.2496,"saar_pct",-1,"backcast","first_release",0.0452965220178942,0.0452965220178942,0.00205177490691758
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-04-17,2.1552,"saar_pct",-1,"backcast","first_release",-0.049103477982106,0.049103477982106,0.00241115154993917
"US","rgdp_growth","2012Q1",2012-04-27,2.20430347798211,"saar_pct","gdpnow",2012-04-26,3.0151,"saar_pct",-1,"backcast","first_release",0.810796522017894,0.810796522017894,0.657391000116313
"US","rgdp_growth","2012Q2",2012-07-27,1.53694407586329,"saar_pct","gdpnow",2012-06-01,1.805325,"saar_pct",0,"nowcast","first_release",0.268380924136711,0.268380924136711,0.0720283204404751
"US","rgdp_growth","2012Q2",2012-07-27,1.53694407586329,"saar_pct","gdpnow",2012-06-04,1.7425,"saar_pct",0,"nowcast","first_release",0.205555924136711,0.205555924136711,0.0422532379476972
"US","rgdp_growth","2012Q2",2012-07-27,1.53694407586329,"saar_pct","gdpnow",2012-06-08,1.3517,"saar_pct",0,"nowcast","first_release",-0.185244075863289,0.185244075863289,0.034315367642444
"US","rgdp_growth","2012Q2",2012-07-27,1.53694407586329,"saar_pct","gdpnow",2012-06-13,0.961175,"saar_pct",0,"nowcast","first_release",-0.575769075863289,0.575769075863289,0.331510028720466
"US","rgdp_growth","2012Q2",2012-07-27,1.53694407586329,"saar_pct","gdpnow",2012-06-14,0.960525,"saar_pct",0,"nowcast","first_release",-0.576419075863289,0.576419075863289,0.332258951019088
"US","rgdp_growth","2012Q2",2012-07-27,1.53694407586329,"saar_pct","gdpnow",2012-06-25,0.947175,"saar_pct",0,"nowcast","first_release",-0.589769075863289,0.589769075863289,0.347827562844638
"US","rgdp_growth","2012Q2",2012-07-27,1.53694407586329,"saar_pct","gdpnow",2012-06-28,0.962275,"saar_pct",0,"nowcast","first_release",-0.574669075863289,0.574669075863289,0.330244546753567
"US","rgdp_growth","2012Q2",2012-07-27,1.53694407586329,"saar_pct","gdpnow",2012-06-29,0.952575,"saar_pct",0,"nowcast","first_release",-0.584369075863289,0.584369075863289,0.341487216825314
"US","rgdp_growth","2012Q2",2012-07-27,1.53694407586329,"saar_pct","gdpnow",2012-07-02,0.71225,"saar_pct",-1,"backcast","first_release",-0.824694075863289,0.824694075863289,0.680120318764004
"US","rgdp_growth","2012Q2",2012-07-27,1.53694407586329,"saar_pct","gdpnow",2012-07-06,0.6792,"saar_pct",-1,"backcast","first_release",-0.857744075863289,0.857744075863289,0.735724899678568
"US","rgdp_growth","2012Q2",2012-07-27,1.53694407586329,"saar_pct","gdpnow",2012-07-11,0.41915,"saar_pct",-1,"backcast","first_release",-1.11779407586329,1.11779407586329,1.24946359603506
"US","rgdp_growth","2012Q2",2012-07-27,1.53694407586329,"saar_pct","gdpnow",2012-07-16,0.24295,"saar_pct",-1,"backcast","first_release",-1.29399407586329,1.29399407586329,1.67442066836929
"US","rgdp_growth","2012Q2",2012-07-27,1.53694407586329,"saar_pct","gdpnow",2012-07-17,0.181625,"saar_pct",-1,"backcast","first_release",-1.35531907586329,1.35531907586329,1.83688979739892
"US","rgdp_growth","2012Q2",2012-07-27,1.53694407586329,"saar_pct","gdpnow",2012-07-18,0.203175,"saar_pct",-1,"backcast","first_release",-1.33376907586329,1.33376907586329,1.77893994772921
"US","rgdp_growth","2012Q2",2012-07-27,1.53694407586329,"saar_pct","gdpnow",2012-07-26,0.2243,"saar_pct",-1,"backcast","first_release",-1.31264407586329,1.31264407586329,1.72303446989899
"US","rgdp_growth","2012Q3",2012-10-26,2.01377640147979,"saar_pct","gdpnow",2012-08-02,1.611475,"saar_pct",0,"nowcast","first_release",-0.402301401479794,0.402301401479794,0.161846417632607
"US","rgdp_growth","2012Q3",2012-10-26,2.01377640147979,"saar_pct","gdpnow",2012-08-03,2.20965,"saar_pct",0,"nowcast","first_release",0.195873598520206,0.195873598520206,0.0383664665972547
"US","rgdp_growth","2012Q3",2012-10-26,2.01377640147979,"saar_pct","gdpnow",2012-08-14,2.6016,"saar_pct",0,"nowcast","first_release",0.587823598520206,0.587823598520206,0.345536582977244
"US","rgdp_growth","2012Q3",2012-10-26,2.01377640147979,"saar_pct","gdpnow",2012-08-24,2.94175,"saar_pct",0,"nowcast","first_release",0.927973598520206,0.927973598520206,0.86113499955054
"US","rgdp_growth","2012Q3",2012-10-26,2.01377640147979,"saar_pct","gdpnow",2012-08-30,3.163525,"saar_pct",0,"nowcast","first_release",1.14974859852021,1.14974859852021,1.32192183979918
"US","rgdp_growth","2012Q3",2012-10-26,2.01377640147979,"saar_pct","gdpnow",2012-09-04,2.639675,"saar_pct",0,"nowcast","first_release",0.625898598520205,0.625898598520205,0.391749055629557
"US","rgdp_growth","2012Q3",2012-10-26,2.01377640147979,"saar_pct","gdpnow",2012-09-24,2.5789,"saar_pct",0,"nowcast","first_release",0.565123598520206,0.565123598520206,0.319364681604427
"US","rgdp_growth","2012Q3",2012-10-26,2.01377640147979,"saar_pct","gdpnow",2012-10-01,2.37595,"saar_pct",-1,"backcast","first_release",0.362173598520206,0.362173598520206,0.131169715465075
"US","rgdp_growth","2012Q3",2012-10-26,2.01377640147979,"saar_pct","gdpnow",2012-10-05,2.705975,"saar_pct",-1,"backcast","first_release",0.692198598520206,0.692198598520206,0.479138899793338
"US","rgdp_growth","2012Q3",2012-10-26,2.01377640147979,"saar_pct","gdpnow",2012-10-15,2.371975,"saar_pct",-1,"backcast","first_release",0.358198598520206,0.358198598520206,0.128306235981839
"US","rgdp_growth","2012Q3",2012-10-26,2.01377640147979,"saar_pct","gdpnow",2012-10-25,1.848975,"saar_pct",-1,"backcast","first_release",-0.164801401479794,0.164801401479794,0.0271595019297043
"US","rgdp_growth","2012Q4",2013-01-30,-0.143486179168539,"saar_pct","gdpnow",2012-11-02,1.848975,"saar_pct",0,"nowcast","first_release",1.99246117916854,1.99246117916854,3.96990155049369
"US","rgdp_growth","2012Q4",2013-01-30,-0.143486179168539,"saar_pct","gdpnow",2012-11-09,1.679175,"saar_pct",0,"nowcast","first_release",1.82266117916854,1.82266117916854,3.32209377404805
"US","rgdp_growth","2012Q4",2013-01-30,-0.143486179168539,"saar_pct","gdpnow",2012-11-14,1.46345,"saar_pct",0,"nowcast","first_release",1.60693617916854,1.60693617916854,2.58224388392078
"US","rgdp_growth","2012Q4",2013-01-30,-0.143486179168539,"saar_pct","gdpnow",2012-11-20,1.059625,"saar_pct",0,"nowcast","first_release",1.20311117916854,1.20311117916854,1.44747650944031
"US","rgdp_growth","2012Q4",2013-01-30,-0.143486179168539,"saar_pct","gdpnow",2012-11-30,0.344975,"saar_pct",0,"nowcast","first_release",0.488461179168539,0.488461179168539,0.23859432355472
"US","rgdp_growth","2012Q4",2013-01-30,-0.143486179168539,"saar_pct","gdpnow",2012-12-03,0.136425,"saar_pct",0,"nowcast","first_release",0.279911179168539,0.279911179168539,0.0783502682235221
"US","rgdp_growth","2012Q4",2013-01-30,-0.143486179168539,"saar_pct","gdpnow",2012-12-04,0.079625,"saar_pct",0,"nowcast","first_release",0.223111179168539,0.223111179168539,0.0497785982699761
"US","rgdp_growth","2012Q4",2013-01-30,-0.143486179168539,"saar_pct","gdpnow",2012-12-14,0.697125,"saar_pct",0,"nowcast","first_release",0.840611179168539,0.840611179168539,0.706627154543122
"US","rgdp_growth","2012Q4",2013-01-30,-0.143486179168539,"saar_pct","gdpnow",2012-12-19,0.6862,"saar_pct",0,"nowcast","first_release",0.829686179168539,0.829686179168539,0.688379155903289
"US","rgdp_growth","2012Q4",2013-01-30,-0.143486179168539,"saar_pct","gdpnow",2013-01-02,0.94475,"saar_pct",-1,"backcast","first_release",1.08823617916854,1.08823617916854,1.18425798165134
"US","rgdp_growth","2012Q4",2013-01-30,-0.143486179168539,"saar_pct","gdpnow",2013-01-10,1.1007,"saar_pct",-1,"backcast","first_release",1.24418617916854,1.24418617916854,1.54799924843401
"US","rgdp_growth","2012Q4",2013-01-30,-0.143486179168539,"saar_pct","gdpnow",2013-01-11,0.37085,"saar_pct",-1,"backcast","first_release",0.514336179168539,0.514336179168539,0.264541705201692
"US","rgdp_growth","2012Q4",2013-01-30,-0.143486179168539,"saar_pct","gdpnow",2013-01-16,0.2104,"saar_pct",-1,"backcast","first_release",0.353886179168539,0.353886179168539,0.125235427806508
"US","rgdp_growth","2012Q4",2013-01-30,-0.143486179168539,"saar_pct","gdpnow",2013-01-22,0.216375,"saar_pct",-1,"backcast","first_release",0.359861179168539,0.359861179168539,0.129500068272572
"US","rgdp_growth","2012Q4",2013-01-30,-0.143486179168539,"saar_pct","gdpnow",2013-01-25,0.20635,"saar_pct",-1,"backcast","first_release",0.349836179168539,0.349836179168539,0.122385352255242
"US","rgdp_growth","2012Q4",2013-01-30,-0.143486179168539,"saar_pct","gdpnow",2013-01-28,0.0776,"saar_pct",-1,"backcast","first_release",0.221086179168539,0.221086179168539,0.0488790986193435
"US","rgdp_growth","2013Q1",2013-04-26,2.50239969731696,"saar_pct","gdpnow",2013-01-31,2.4104,"saar_pct",0,"nowcast","first_release",-0.0919996973169592,0.0919996973169592,0.00846394430641212
"US","rgdp_growth","2013Q1",2013-04-26,2.50239969731696,"saar_pct","gdpnow",2013-02-06,2.2511,"saar_pct",0,"nowcast","first_release",-0.251299697316959,0.251299697316959,0.0631515378715953
"US","rgdp_growth","2013Q1",2013-04-26,2.50239969731696,"saar_pct","gdpnow",2013-02-08,2.6918,"saar_pct",0,"nowcast","first_release",0.189400302683041,0.189400302683041,0.0358724746564275
"US","rgdp_growth","2013Q1",2013-04-26,2.50239969731696,"saar_pct","gdpnow",2013-02-13,2.9983,"saar_pct",0,"nowcast","first_release",0.495900302683041,0.495900302683041,0.245917110201131
"US","rgdp_growth","2013Q1",2013-04-26,2.50239969731696,"saar_pct","gdpnow",2013-02-21,2.8855,"saar_pct",0,"nowcast","first_release",0.383100302683041,0.383100302683041,0.146765841915837
"US","rgdp_growth","2013Q1",2013-04-26,2.50239969731696,"saar_pct","gdpnow",2013-02-26,2.8253,"saar_pct",0,"nowcast","first_release",0.322900302683041,0.322900302683041,0.104264605472799
"US","rgdp_growth","2013Q1",2013-04-26,2.50239969731696,"saar_pct","gdpnow",2013-03-01,2.8705,"saar_pct",0,"nowcast","first_release",0.368100302683041,0.368100302683041,0.135497832835346
"US","rgdp_growth","2013Q1",2013-04-26,2.50239969731696,"saar_pct","gdpnow",2013-03-08,3.0872,"saar_pct",0,"nowcast","first_release",0.584800302683041,0.584800302683041,0.341991394018176
"US","rgdp_growth","2013Q1",2013-04-26,2.50239969731696,"saar_pct","gdpnow",2013-03-13,3.2642,"saar_pct",0,"nowcast","first_release",0.761800302683041,0.761800302683041,0.580339701167973
"US","rgdp_growth","2013Q1",2013-04-26,2.50239969731696,"saar_pct","gdpnow",2013-03-29,3.7184,"saar_pct",0,"nowcast","first_release",1.21600030268304,1.21600030268304,1.47865673612525
"US","rgdp_growth","2013Q1",2013-04-26,2.50239969731696,"saar_pct","gdpnow",2013-04-05,3.5066,"saar_pct",-1,"backcast","first_release",1.00420030268304,1.00420030268304,1.00841824790871
"US","rgdp_growth","2013Q1",2013-04-26,2.50239969731696,"saar_pct","gdpnow",2013-04-12,2.7357,"saar_pct",-1,"backcast","first_release",0.233300302683041,0.233300302683041,0.0544290312319984
